Carpet Area,Super Area,Bathroom,Balcony,Price (in rupees)
0.0,-0.7578535206990487,-1.6462839749847107,0.0,-0.11169008759139677
0.0,-0.5765038691104155,-1.6462839749847107,0.0,-0.11342574017087845
0.0,-0.3573730401074838,-1.6462839749847107,0.0,0.0024387120238535584
-0.13516095836695816,0.0,0.6593397482617491,0.0,0.20747713674662163
0.0,-0.3649292755903435,-1.6462839749847107,0.0,-0.01700059686634116
-0.30868109250768944,0.0,-1.6462839749847107,-0.0019739169739981305,-0.11211435822193673
-0.3412976590754961,0.0,-1.6462839749847107,-0.0019739169739981305,0.053968308605798286
-0.026004182253365277,0.0,0.6593397482617491,-1.217871681099604,0.5055079696722854
-0.2021336417195211,0.0,-0.4934721133614807,-1.217871681099604,0.3773782392492163
-0.30868109250768944,0.0,-1.6462839749847107,-1.217871681099604,0.29441404594999243
-0.3252068195687115,0.0,-1.6462839749847107,0.0,0.24678002515755104
-0.3260765946771863,0.0,-1.6462839749847107,0.0,0.22174805795569316
0.0,-0.6974036368361709,-1.6462839749847107,-1.217871681099604,-0.11894125836789797
-0.13298652059577104,0.0,0.6593397482617491,-1.217871681099604,0.10862207983081001
-0.2434479593720762,0.0,-0.4934721133614807,-1.217871681099604,0.13693250190502215
0.0,-0.3377268278520485,-0.4934721133614807,0.0,0.14780925806977396
-0.2434479593720762,0.0,-0.4934721133614807,-1.217871681099604,0.14098235792381272
-0.19213122797206042,0.0,-0.4934721133614807,-0.0019739169739981305,0.23513186784636295
-0.13298652059577104,0.0,0.6593397482617491,-1.217871681099604,1.0523778834380641e-16
0.0,-0.5689476336275557,-1.6462839749847107,0.0,-0.163952515262456
-0.020350644048278795,0.0,0.6593397482617491,1.2139238471516076,0.21191269333863036
0.0,-0.24402950786458805,0.6593397482617491,0.0,-0.07651419531390156
0.0,-0.4064885707460719,-0.4934721133614807,0.0,0.0514226848225585
-0.2299664451907161,0.0,-1.6462839749847107,1.2139238471516076,-0.11465998200517652
-0.012957555626242625,0.0,0.6593397482617491,-0.0019739169739981305,-0.0038096372622804576
0.0,-0.5538351626618363,-0.4934721133614807,0.0,0.13241980519836982
-0.26084346154157306,0.0,-0.4934721133614807,-1.217871681099604,0.027624959454998696
-0.19213122797206042,0.0,-0.4934721133614807,-0.0019739169739981305,1.0523778834380641e-16
0.0,-0.16997840013256285,-0.4934721133614807,0.0,-0.039602650456924696
-0.15299134809069245,0.0,-0.4934721133614807,-1.217871681099604,0.22294372973266943
0.0,-0.5576132804032662,-1.6462839749847107,-1.217871681099604,-0.028764464349494707
-0.23909908382970196,0.0,-0.4934721133614807,-1.217871681099604,0.1600745362981111
-0.12472365706526004,0.0,4.117775333131439,0.0,0.3173632300564723
-0.36260714923312976,0.0,-1.6462839749847107,0.0,0.34694646402230434
-0.1956103284059598,0.0,-0.4934721133614807,0.0,0.2673378657100784
-0.21474538079240635,0.0,-0.4934721133614807,-0.0019739169739981305,0.4288692657738392
-0.255624810890724,0.0,-0.4934721133614807,-1.217871681099604,-0.020433331967982686
-0.20430807949070823,0.0,-0.4934721133614807,-1.217871681099604,0.11980739645413634
-0.29998334142294103,0.0,-1.6462839749847107,-1.217871681099604,-0.11261576896712033
-0.10384905446186378,0.0,-0.4934721133614807,-1.217871681099604,-0.0825696943134265
0.012265922519527841,0.0,0.6593397482617491,-1.217871681099604,0.4404402829703837
-0.31302996805006367,0.0,-0.4934721133614807,-1.217871681099604,-0.06563743914914977
0.0,-0.5969057049141367,-1.6462839749847107,0.0,-0.003038236115844159
0.0,-0.5870825987864191,-1.6462839749847107,0.0,-0.04527244888323149
-0.28215295169920673,0.0,-0.4934721133614807,0.0,0.2696906392067091
-0.3325999079907477,0.0,-1.6462839749847107,1.2139238471516076,0.11490899917426585
-0.33477434576193477,0.0,-0.4934721133614807,0.0,0.1918176934739648
0.0692361921246301,0.0,0.6593397482617491,-1.217871681099604,0.3056379326306406
-0.2434479593720762,0.0,-0.4934721133614807,1.2139238471516076,0.26459939164022955
0.0,-0.16846715303599089,1.812151609884979,0.0,-0.13822628702880543
-0.30650665473650235,0.0,-0.4934721133614807,-1.217871681099604,0.15941884532364026
-0.29998334142294103,0.0,-1.6462839749847107,-1.217871681099604,1.0523778834380641e-16
0.19578847040771985,0.0,1.812151609884979,-1.217871681099604,0.21318550523025026
0.0,-0.6656674478081601,-1.6462839749847107,0.0,-0.030731537272907266
-0.2869367147958184,0.0,-1.6462839749847107,-0.0019739169739981305,0.01829100558311949
-0.23909908382970196,0.0,-0.4934721133614807,-1.217871681099604,0.16809710822104862
0.04357782642462221,0.0,-0.4934721133614807,-0.0019739169739981305,1.0523778834380641e-16
-0.14342382189746916,0.0,-0.4934721133614807,-1.217871681099604,0.10862207983081001
-0.16081932406696603,0.0,-0.4934721133614807,-0.0019739169739981305,0.2711948714422599
-0.1899567902008733,0.0,-0.4934721133614807,-1.217871681099604,-0.08985943514724953
-0.31302996805006367,0.0,-0.4934721133614807,1.2139238471516076,-0.02297895575122247
-0.3608675990161801,0.0,-1.6462839749847107,0.0,0.2078628373198398
-0.32433704446023665,0.0,-1.6462839749847107,-1.217871681099604,-0.04534958899787512
-0.1956103284059598,0.0,-0.4934721133614807,0.0,0.3445551204683518
-0.20822206747884503,0.0,-0.4934721133614807,-1.217871681099604,0.5580789578019192
-0.2717156503975086,0.0,-0.4934721133614807,1.2139238471516076,-0.0014954338229715626
-0.17821482623646293,0.0,-0.4934721133614807,-0.0019739169739981305,0.2801045546835991
-0.04339968442286215,0.0,0.6593397482617491,0.0,0.47631043627967157
0.0,0.6627187500785777,0.6593397482617491,0.0,0.1458036150890396
-0.21735470611783086,0.0,-0.4934721133614807,-0.0019739169739981305,-0.029613005610574634
0.0,-0.6974036368361709,-1.6462839749847107,0.0,-0.1285837726983517
-0.17821482623646293,0.0,-0.4934721133614807,-0.0019739169739981305,0.29792392116627764
